310001;210026;16.79;20200101;20201231;39.5;19.75;
310001;210029;16.79;20200101;20201231;39.5;19.75;
310001;210030;16.79;20200101;20201231;39.5;19.75;
310001;210031;16.79;20200101;20201231;39.5;19.75;
310001;210032;16.79;20200101;20201231;39.5;19.75;
310001;210041;16.79;20200101;20201231;39.5;19.75;
310001;210042;16.79;20200101;20201231;39.5;19.75;
310001;210043;16.79;20200101;20201231;39.5;19.75;
310001;210044;16.79;20200101;20201231;39.5;19.75;
310001;210046;16.79;20200101;20201231;39.5;19.75;
310001;210047;16.79;20200101;20201231;39.5;19.75;
310001;210048;16.79;20200101;20201231;39.5;19.75;
310001;210049;16.79;20200101;20201231;39.5;19.75;
310001;210050;16.79;20200101;20201231;39.5;19.75;
310001;210051;16.79;20200101;20201231;39.5;19.75;
310001;210052;16.79;20200101;20201231;39.5;19.75;
310001;210081;7.44;20200101;20201231;17.5;8.75;
310001;211071;17.21;20200101;20201231;40.5;20.25;
310001;212001;11.69;20200101;20201231;27.5;13.75;
310001;212011;6.38;20200101;20201231;15;7.5;
310001;212021;6.38;20200101;20201231;15;7.5;
310001;212022;6.38;20200101;20201231;15;7.5;
310001;212023;6.38;20200101;20201231;15;7.5;
310001;212054;8.71;20200101;20201231;20.5;10.25;
310001;212151;19.13;20200101;20201231;45;22.5;
310001;212152;19.13;20200101;20201231;45;22.5;
310001;213002;5.1;20200101;20201231;12;6;
310001;214061;18.28;20200101;20201231;43;21.5;
310001;214101;11.48;20200101;20201231;27;13.5;
310001;214102;11.48;20200101;20201231;27;13.5;
310001;214104;11.48;20200101;20201231;27;13.5;
310001;214108;11.48;20200101;20201231;27;13.5;
310001;214109;11.48;20200101;20201231;27;13.5;
310001;214201;11.48;20200101;20201231;27;13.5;
310001;214202;11.48;20200101;20201231;27;13.5;
310001;214203;11.48;20200101;20201231;27;13.5;
310001;214204;11.48;20200101;20201231;27;13.5;
310001;214205;11.48;20200101;20201231;27;13.5;
310001;214207;11.48;20200101;20201231;27;13.5;
310001;214208;11.48;20200101;20201231;27;13.5;
310001;214209;11.48;20200101;20201231;27;13.5;
310001;214212;11.48;20200101;20201231;27;13.5;
310001;214213;11.48;20200101;20201231;27;13.5;
310001;214214;11.48;20200101;20201231;27;13.5;
310001;214310;11.9;20200101;20201231;28;14;
310001;214311;11.9;20200101;20201231;28;14;
310001;214312;11.9;20200101;20201231;28;14;
310001;214313;11.9;20200101;20201231;28;14;
310001;220002;8.6;20200101;20201231;0;8.6;
310001;220003;8.6;20200101;20201231;0;8.6;
310001;220004;8.6;20200101;20201231;0;8.6;
310001;220006;8.6;20200101;20201231;0;8.6;
310001;220010;8.6;20200101;20201231;0;8.6;
310001;220021;7.9;20200101;20201231;0;7.9;
310001;220022;7.9;20200101;20201231;0;7.9;
310001;220024;7.9;20200101;20201231;0;7.9;
310001;220027;7.9;20200101;20201231;0;7.9;
310001;220028;7.9;20200101;20201231;0;7.9;
310001;220029;7.9;20200101;20201231;0;7.9;
310001;220030;7.9;20200101;20201231;0;7.9;
310001;220032;7.9;20200101;20201231;0;7.9;
310001;220042;7.9;20200101;20201231;0;7.9;
310001;220043;7.9;20200101;20201231;0;7.9;
310001;220044;7.9;20200101;20201231;0;7.9;
310001;220046;7.9;20200101;20201231;0;7.9;
310001;220047;7.9;20200101;20201231;0;7.9;
310001;220048;7.9;20200101;20201231;0;7.9;
310001;220049;7.9;20200101;20201231;0;7.9;
310001;220050;7.9;20200101;20201231;0;7.9;
310001;220051;7.9;20200101;20201231;0;7.9;
310001;220052;7.9;20200101;20201231;0;7.9;
310001;220071;10.13;20200101;20201231;0;10.13;
310001;220081;6.13;20200101;20201231;0;6.13;
310001;221001;10.13;20200101;20201231;0;10.13;
310001;222001;9.63;20200101;20201231;0;9.63;
310001;222011;5.25;20200101;20201231;0;5.25;
310001;222021;5.25;20200101;20201231;0;5.25;
310001;222022;5.25;20200101;20201231;0;5.25;
310001;222023;5.25;20200101;20201231;0;5.25;
310001;222054;7.18;20200101;20201231;0;7.18;
310001;223002;4.5;20200101;20201231;0;4.5;
310001;224101;10.8;20200101;20201231;0;10.8;
310001;224102;10.8;20200101;20201231;0;10.8;
310001;224104;10.8;20200101;20201231;0;10.8;
310001;224108;10.8;20200101;20201231;0;10.8;
310001;224109;10.8;20200101;20201231;0;10.8;
310001;224201;10.8;20200101;20201231;0;10.8;
310001;224202;10.8;20200101;20201231;0;10.8;
310001;224203;10.8;20200101;20201231;0;10.8;
310001;224204;10.8;20200101;20201231;0;10.8;
310001;224205;10.8;20200101;20201231;0;10.8;
310001;224207;10.8;20200101;20201231;0;10.8;
310001;224208;10.8;20200101;20201231;0;10.8;
310001;224209;10.8;20200101;20201231;0;10.8;
310001;224212;10.8;20200101;20201231;0;10.8;
310001;224213;10.8;20200101;20201231;0;10.8;
310001;224214;10.8;20200101;20201231;0;10.8;
310001;224310;11.2;20200101;20201231;0;11.2;
310001;224311;11.2;20200101;20201231;0;11.2;
310001;224312;11.2;20200101;20201231;0;11.2;
310001;224313;11.2;20200101;20201231;0;11.2;
310001;230003;12.18;20200101;20201231;0;14.33;
310001;230004;12.18;20200101;20201231;0;14.33;
310001;230010;12.18;20200101;20201231;0;14.33;
310001;230011;12.18;20200101;20201231;0;14.33;
310001;230027;11.19;20200101;20201231;0;13.17;
310001;230028;11.19;20200101;20201231;0;13.17;
310001;230030;11.19;20200101;20201231;0;13.17;
310001;230031;11.19;20200101;20201231;0;13.17;
310001;230032;11.19;20200101;20201231;0;13.17;
310001;230043;11.19;20200101;20201231;0;13.17;
310001;230044;11.19;20200101;20201231;0;13.17;
310001;230047;11.19;20200101;20201231;0;13.17;
310001;230048;11.19;20200101;20201231;0;13.17;
310001;230049;11.19;20200101;20201231;0;13.17;
310001;230051;11.19;20200101;20201231;0;13.17;
310001;230052;11.19;20200101;20201231;0;13.17;
310001;240003;2.3;20200101;20201231;0;2.3;
310001;240004;2.3;20200101;20201231;0;2.3;
310001;240010;2.3;20200101;20201231;0;2.3;
310001;240011;2.3;20200101;20201231;0;2.3;
310001;240024;2.3;20200101;20201231;0;2.3;
310001;240027;2.3;20200101;20201231;0;2.3;
310001;240028;2.3;20200101;20201231;0;2.3;
310001;240030;2.3;20200101;20201231;0;2.3;
310001;240032;2.3;20200101;20201231;0;2.3;
310001;240043;2.3;20200101;20201231;0;2.3;
310001;240044;2.3;20200101;20201231;0;2.3;
310001;240047;2.3;20200101;20201231;0;2.3;
310001;240048;2.3;20200101;20201231;0;2.3;
310001;240049;2.3;20200101;20201231;0;2.3;
310001;240050;2.3;20200101;20201231;0;2.3;
310001;240051;2.3;20200101;20201231;0;2.3;
310001;240052;2.3;20200101;20201231;0;2.3;
310001;241001;17.21;20200101;20201231;40.5;20.25;
310001;28640;1;20200101;20201231;0;1;
310001;309762;38.25;20200101;20201231;0;45;
310001;309764;21.25;20200101;20201231;0;25;
310001;309784;12.56;20200101;20201231;0;14.78;
310001;309788;31.45;20200101;20201231;0;37;
310001;309790;15.73;20200101;20201231;0;18.5;
310001;309914;21.25;20200101;20201231;0;25;
310001;319616;42.08;20200101;20201231;0;49.5;
310001;319678;20.37;20200101;20201231;0;23.97;
310001;319680;10.35;20200101;20201231;0;12.18;
310001;319682;26.35;20200101;20201231;0;31;
310001;322126;38.32;20200101;20201231;0;45.08;
310001;340176;38.82;20200101;20201231;0;45.67;
310001;340372;37.51;20200101;20201231;0;44.13;
310001;340374;37.51;20200101;20201231;0;44.13;
310001;340378;29;20200101;20201231;0;34.12;
310001;341730;7;20200101;20201231;0;7;
310001;341871;0.55;20200101;20201231;0;0.55;
310001;341915;2.25;20200101;20201231;0;2.25;
310001;341920;0.5;20200101;20201231;0;0.5;
310001;341925;1.75;20200101;20201231;0;1.75;
310001;350604;289;20200101;20201231;0;340;
310001;350605;22;20200101;20201231;0;22;
310001;350620;20.83;20200101;20201231;0;24.5;
310001;350625;23.42;20200101;20201231;0;27.55;
310001;350726;16.88;20200101;20201231;0;19.86;
310001;350732;14.24;20200101;20201231;0;16.75;
310001;350734;18.28;20200101;20201231;0;21.5;
310001;350736;35.7;20200101;20201231;0;42;
310001;350810;29.33;20200101;20201231;0;34.5;
310001;350828;10.2;20200101;20201231;0;12;
310001;351091;105.4;20200101;20201231;0;124;
310001;351092;28.5;20200101;20201231;0;28.5;
310001;351095;107.95;20200101;20201231;0;127;
310001;351098;88.4;20200101;20201231;0;104;
310001;351191;85;20200101;20201231;0;100;
310001;351260;3.25;20200101;20201231;0;3.25;
310001;351336;31;20200101;20201231;0;31;
310001;351441;28.87;20200101;20201231;0;33.96;
310001;351516;95.2;20200101;20201231;0;112;
310001;351535;124.95;20200101;20201231;0;147;
